date,year,credit,maxloss,credit_put,credit_call,ret,spx_move,vix,spot,k_short,k_wing,exp_date
2012-08-01,2012,1.4508693685683554,72.00601164887172,2.4508693685683554,0.0,0.020149281085631264,0.017024496358649444,18.96,1374.49,1264.3046784738399,1190.8477974563998,2012-08-30
2012-08-30,2012,1.4621930488752852,72.33721838025224,2.4621930488752852,0.0,0.02021356476812575,0.032219988697250734,17.83,1397.89,1287.1908828563094,1213.3914714271818,2012-10-01
2012-10-01,2012,1.28838858346041,67.3393727168795,2.28838858346041,0.0,0.019132767821840115,-0.010395514681932005,16.32,1442.93,1339.9883580494904,1271.3605967491505,2012-11-01
2012-11-01,2012,1.3535585895238924,69.21184204570537,2.3535585895238924,0.0,0.019556748520434465,-0.014517518365746107,16.69,1427.9299999999998,1322.081899047156,1251.5164984119267,2012-12-03
2012-12-03,2012,1.2757674919231334,66.9649466499799,2.2757674919231334,0.0,0.01905127317716629,0.03702387720295608,16.64,1407.2,1304.8389287871455,1236.5982146452425,2013-01-03
2013-01-03,2013,1.0962124554787565,61.815935673394485,2.0962124554787565,0.0,0.01773349288556616,0.02581374631672717,14.56,1459.3,1364.9317778066904,1302.0196296778172,2013-02-04
2013-02-04,2013,1.097314124947701,61.86162565244686,2.097314124947701,0.0,0.01773820382788951,0.029252423228254276,14.67,1496.97,1402.5315903339078,1339.5726505565133,2013-03-06
2013-06-05,2013,1.6924183058896034,79.02610300918893,2.6924183058896034,0.0,0.021415940321551905,0.015060259685369282,17.5,1608.87,1487.7922180273818,1407.0736967123032,2013-07-05
2013-07-05,2013,1.3613860920865832,69.50526193679914,2.3613860920865832,0.0,0.019586806151805976,0.04491457963382528,14.89,1633.1,1526.8000279566718,1455.933379927786,2013-08-05
2013-09-04,2013,1.4710315868536554,72.66717337709713,2.4710315868536554,0.0,0.02024341278860432,0.011000422628750783,15.88,1656.3,1545.0926925540741,1470.9544875901233,2013-10-03
2013-10-03,2013,1.7818373566219847,81.62073684141612,2.7818373566219847,0.0,0.0218306943256832,0.050838449227241345,17.67,1674.52,1549.4161387029426,1466.0135645049045,2013-11-01
