date,year,credit,maxloss,credit_put,credit_call,ret,spx_move,vix,spot,k_short,k_wing,exp_date
2023-03-01,2023,6.654324236015441,222.72795504754583,7.654324236015441,0.0,0.02987646626843469,0.024801288746481687,20.58,3954.23,3610.156581074658,3380.7743017910966,2023-03-30
2024-08-06,2024,12.545560000372689,394.5441890242198,13.545560000372689,0.0,0.03179760429725289,0.058196916323225656,27.71,5211.96,4601.32537646311,4194.235627438517,2024-09-04
2024-11-05,2024,10.164319581114228,324.4043803259525,11.164319581114228,0.0,0.03133225134291159,0.0500601605778177,20.49,5792.83,5290.9769501393985,4956.408250232332,2024-12-04
2024-12-19,2024,13.172821987937255,412.17815711695187,14.172821987937255,0.0,0.031959049164751306,0.03187226571347335,24.09,5872.19,5234.163531342665,4808.812552237776,2025-01-21
2025-03-12,2025,11.757725136051192,370.8479531002973,12.757725136051192,0.0,0.03170497514616528,-0.06029242970851645,24.23,5602.030000000001,5028.121482645478,4645.5158044091295,2025-04-10
2025-04-10,2025,19.580075047049476,615.1286699310289,20.580075047049476,0.0,0.03183086076811358,0.11111512137485335,40.72,5264.27,4312.2068825328815,3677.498137554803,2025-05-12
2025-10-17,2025,12.483329359406355,391.60019544169353,13.483329359406355,0.0,0.031877740370701714,0.00038366199378359056,20.78,6672.54,6066.41471279835,5662.33118799725,2025-11-17
2025-11-21,2025,14.057640775330782,437.52175805499405,15.057640775330782,0.0,0.03213015242447397,0.03969341220302902,23.43,6613.44,5936.070901754511,5484.4915029241865,2025-12-22
2026-03-04,2026,13.58482759490505,423.58611285483187,14.58482759490505,0.0,0.0320709937900177,-0.03826118327167882,21.15,6874.33,6218.573589325394,5781.402648875657,2026-04-06
2026-04-06,2026,14.019280123222984,436.399757733357,15.019280123222984,0.0,0.03212485771311737,0.09983800487346683,24.17,6611.31,5935.6814432151305,5485.2624053585505,2026-05-05
