ts,open,high,low,close,volume,n_ticks
2022-01-04 17:00:00+00:00,4792.3955,4797.3985,4784.894,4785.8955,17.752059284684947,4270
2022-01-04 18:00:00+00:00,4785.876,4790.9,4773.8775,4775.197,18.834389241295867,4535
2022-01-04 19:00:00+00:00,4774.9525,4793.2015,4774.6955,4791.8955,17.07153931207722,4139
2022-01-04 20:00:00+00:00,4791.706,4807.233,4791.3955,4792.7,19.303319223719882,4668
2022-01-04 21:00:00+00:00,4792.7015,4794.409,4790.397,4791.2,3.0125798788503744,721
2022-01-04 23:00:00+00:00,4792.4075,4793.2985,4786.0955,4787.109,5.862579763837857,1403
2022-01-05 00:00:00+00:00,4787.248,4788.124,4783.37,4785.876,8.365069662511814,2011
2022-01-05 01:00:00+00:00,4785.9985,4790.094,4778.6225,4781.109,10.320719583920436,2480
2022-01-05 02:00:00+00:00,4781.3985,4783.924,4780.091,4782.594,5.830789765022928,1401
2022-01-05 03:00:00+00:00,4782.701,4783.6015,4780.3775,4782.6,3.788439847063273,912
2022-01-05 04:00:00+00:00,4782.751,4783.4045,4780.3,4781.9225,1.9755299204261974,475
2022-01-05 05:00:00+00:00,4781.603,4782.133,4776.097,4777.4075,4.92593980152742,1180
2022-01-05 06:00:00+00:00,4777.4465,4784.891,4775.891,4783.4045,4.640679812117014,1132
2022-01-05 07:00:00+00:00,4783.4995,4789.4,4782.0685,4787.5745,6.867009723006049,1650
2022-01-05 08:00:00+00:00,4787.8525,4790.903,4784.8685,4786.8985,19.6317892074876,4730
2022-01-05 09:00:00+00:00,4787.1,4794.603,4785.8715,4792.8015,10.772849564498756,2594
2022-01-05 10:00:00+00:00,4792.857,4796.63,4790.0745,4790.903,8.811339643754764,2129
2022-01-05 11:00:00+00:00,4790.7715,4791.4015,4787.373,4790.1015,8.140159671980655,1954
2022-01-05 12:00:00+00:00,4789.9045,4792.603,4786.0685,4788.067,8.183269670145819,1964
2022-01-05 13:00:00+00:00,4788.357,4792.9315,4784.2745,4791.397,10.752789566264255,2596
2022-01-05 14:00:00+00:00,4791.498,4794.103,4779.076,4789.5685,31.80123872027616,7718
2022-01-05 15:00:00+00:00,4789.7195,4797.4045,4784.9015,4790.6,33.03927066839606,8015
2022-01-05 16:00:00+00:00,4790.3985,4791.406,4780.567,4782.894,17.075419312226586,4119
2022-01-05 17:00:00+00:00,4782.5955,4789.9075,4776.103,4776.8955,16.82436932201381,4057
2022-01-05 18:00:00+00:00,4776.6,4778.603,4770.3685,4775.497,14.971389396785526,3610
2022-01-05 19:00:00+00:00,4775.5555,4786.0985,4728.4015,4734.1045,54.39241781271994,13280
2022-01-05 20:00:00+00:00,4734.275,4734.4015,4700.07,4701.8955,48.24144606172649,11780
2022-01-05 21:00:00+00:00,4701.5955,4708.1,4698.4225,4707.3955,4.354753824106183,1059
2022-01-05 23:00:00+00:00,4701.6045,4707.93,4690.9925,4707.1,13.446969456766965,3240
2022-01-06 00:00:00+00:00,4706.9255,4711.897,4700.8955,4707.1075,13.819059442175785,3332
2022-01-06 01:00:00+00:00,4707.195,4711.9285,4698.267,4707.403,21.50196913254331,5177
2022-01-06 02:00:00+00:00,4707.5025,4707.8045,4697.0715,4702.603,17.545979292626726,4220
2022-01-06 03:00:00+00:00,4702.4925,4703.127,4682.3715,4683.097,14.427799418015638,3463
2022-01-06 04:00:00+00:00,4683.4,4684.903,4677.067,4678.1,10.214749586972175,2464
2022-01-06 05:00:00+00:00,4678.21,4685.606,4677.067,4683.8985,12.395309499726864,2976
2022-01-06 06:00:00+00:00,4684.097,4686.906,4677.791,4685.4075,10.669999569741776,2569
2022-01-06 07:00:00+00:00,4684.9,4705.6315,4684.394,4696.3985,20.593389168352587,4982
2022-01-06 08:00:00+00:00,4695.891,4704.6315,4688.103,4700.8985,40.62746836041333,9779
2022-01-06 09:00:00+00:00,4701.01,4702.6045,4692.6,4699.106,23.83925903821364,5732
2022-01-06 10:00:00+00:00,4699.284,4711.4,4697.5985,4704.3985,16.750239324290305,4042
2022-01-06 11:00:00+00:00,4704.4985,4708.5955,4697.094,4699.5985,19.78950920177158,4765
2022-01-06 12:00:00+00:00,4699.0685,4706.1315,4695.6,4699.8775,18.554949251993094,4459
2022-01-06 13:00:00+00:00,4699.8,4706.906,4697.8925,4701.9,18.816509240947198,4536
2022-01-06 14:00:00+00:00,4701.603,4720.9,4684.891,4687.1015,40.61629836587235,9904
2022-01-06 15:00:00+00:00,4686.7985,4713.903,4671.367,4703.891,68.656980238232,16774
2022-01-06 16:00:00+00:00,4703.954,4717.633,4698.0775,4709.909,53.78121783438837,13094
2022-01-06 17:00:00+00:00,4709.597,4725.6,4704.3955,4713.0955,36.47843853128143,8860
2022-01-06 18:00:00+00:00,4713.0955,4717.3985,4701.5925,4708.3985,32.139628705510404,7807
2022-01-06 19:00:00+00:00,4708.1555,4714.424,4700.403,4711.5955,31.585718728398206,7660
2022-01-06 20:00:00+00:00,4711.406,4719.106,4689.1255,4697.3495,35.10027858722606,8527
2022-01-06 21:00:00+00:00,4697.106,4703.6105,4696.07,4701.4015,3.4507198607025202,834
2022-01-06 23:00:00+00:00,4706.609,4708.9255,4704.897,4708.1045,6.823889724677429,1643
2022-01-07 00:00:00+00:00,4708.1995,4713.9045,4707.1015,4712.9315,9.667779609299032,2345
2022-01-07 01:00:00+00:00,4712.603,4714.603,4708.8715,4711.797,11.92070951932692,2867
2022-01-07 02:00:00+00:00,4711.5985,4711.5985,4702.8955,4707.906,12.696229487250093,3059
2022-01-07 03:00:00+00:00,4707.951,4712.597,4705.7985,4706.9,10.219929587707156,2457
2022-01-07 04:00:00+00:00,4706.9285,4707.6015,4703.6075,4707.0955,6.623759732436156,1599
2022-01-07 05:00:00+00:00,4707.254,4708.6045,4702.4,4708.0255,10.904219560092315,2632
2022-01-07 06:00:00+00:00,4707.9775,4710.397,4704.5955,4705.43,7.252319707826246,1734
2022-01-07 07:00:00+00:00,4705.1015,4706.0955,4700.1015,4702.567,11.60252953186864,2793
2022-01-07 08:00:00+00:00,4702.597,4703.5015,4687.597,4691.067,27.674798883963376,6660
2022-01-07 09:00:00+00:00,4690.8715,4705.6225,4688.8925,4700.8925,16.911839317675913,4075
2022-01-07 10:00:00+00:00,4701.0295,4708.93,4698.0925,4706.4075,10.988579556491459,2652
2022-01-07 11:00:00+00:00,4706.657,4708.9075,4701.5985,4701.8985,10.470329577772645,2510
2022-01-07 12:00:00+00:00,4702.004,4708.6,4698.606,4699.397,12.460349497763673,3001
2022-01-07 13:00:00+00:00,4699.6405,4709.9985,4679.091,4686.567,31.09866874467116,7490
2022-01-07 14:00:00+00:00,4686.376,4708.406,4684.091,4702.894,45.5076781664975,11080
2022-01-07 15:00:00+00:00,4702.606,4703.9,4662.994,4668.9015,38.519308449409436,9330
2022-01-07 16:00:00+00:00,4668.9255,4697.1075,4663.097,4692.9045,35.75632856058655,8669
2022-01-07 17:00:00+00:00,4693.004,4694.4105,4681.4,4688.8925,23.79183904218371,5753
2022-01-07 18:00:00+00:00,4689.1015,4693.106,4682.394,4685.591,20.87708915930125,5056
2022-01-07 19:00:00+00:00,4685.7405,4693.903,4677.5955,4691.0715,20.628689168894198,4993
2022-01-07 20:00:00+00:00,4691.103,4696.37,4675.576,4677.603,25.159718988928944,6108
2022-01-07 21:00:00+00:00,4677.5715,4683.4225,4675.903,4677.124,3.3322998656949494,800
2022-01-09 23:00:00+00:00,4679.5,4682.397,4659.094,4666.5895,19.413379215606255,4678
2022-01-10 00:00:00+00:00,4666.8715,4673.1285,4663.2925,4670.094,11.451129537657835,2760
2022-01-10 01:00:00+00:00,4670.2615,4675.9985,4662.3925,4674.9285,15.215129385498585,3679
2022-01-10 02:00:00+00:00,4675.133,4677.7895,4672.0775,4674.573,11.667779528797837,2812
2022-01-10 03:00:00+00:00,4674.704,4677.106,4672.5925,4676.424,6.598269733774941,1588
2022-01-10 04:00:00+00:00,4676.6045,4684.0925,4676.2955,4683.4,5.443109779909719,1323
2022-01-10 05:00:00+00:00,4683.527,4683.903,4679.6,4680.5955,5.992579758254578,1444
2022-01-10 06:00:00+00:00,4681.0775,4683.4,4678.5985,4682.5285,6.387289742327994,1533
2022-01-10 07:00:00+00:00,4682.3985,4690.6315,4682.3715,4688.43,11.854719521361403,2865
2022-01-10 08:00:00+00:00,4687.8955,4689.63,4665.5955,4674.5745,37.17024850047892,8950
2022-01-10 09:00:00+00:00,4674.751,4684.63,4673.4895,4678.1015,23.87753903697012,5730
2022-01-10 10:00:00+00:00,4678.254,4684.8045,4672.4045,4674.43,22.790899082174292,5458
2022-01-10 11:00:00+00:00,4674.2955,4675.9,4665.567,4672.403,20.454809175716946,4907
2022-01-10 12:00:00+00:00,4672.5015,4673.9045,4643.0715,4643.473,21.06912415147974,5095
2022-01-10 13:00:00+00:00,4643.545,4651.403,4641.903,4645.094,15.891799358854769,3811
2022-01-10 14:00:00+00:00,4645.2285,4648.9,4606.576,4609.906,39.27501242200242,9581
2022-01-10 15:00:00+00:00,4609.618,4611.9075,4581.077,4592.5895,45.50312716896758,11127
2022-01-10 16:00:00+00:00,4592.784,4616.894,4585.8985,4609.609,40.36033837473951,9820
2022-01-10 17:00:00+00:00,4609.6045,4616.891,4594.594,4607.406,30.59567876975052,7422
2022-01-10 18:00:00+00:00,4607.0985,4636.903,4605.8715,4633.87,34.224768621032126,8341
2022-01-10 19:00:00+00:00,4633.9,4653.5985,4632.1015,4644.9045,35.44280857144622,8647
2022-01-10 20:00:00+00:00,4644.6,4673.903,4630.876,4672.1015,45.52849816522212,11157
2022-01-10 21:00:00+00:00,4671.606,4672.9,4669.867,4670.4015,4.430499820999103,1065
2022-01-10 23:00:00+00:00,4672.751,4677.6225,4669.367,4673.906,10.98826955628465,2648
2022-01-11 00:00:00+00:00,4673.992,4677.9075,4666.573,4675.503,16.448321336421714,3964
2022-01-11 01:00:00+00:00,4675.5585,4676.3045,4664.073,4666.4985,21.958569114416605,5270
2022-01-11 02:00:00+00:00,4666.5525,4677.6075,4665.594,4676.603,14.248849424911896,3446
2022-01-11 03:00:00+00:00,4676.8015,4677.4315,4671.8895,4673.0015,7.877489682316082,1888
2022-01-11 04:00:00+00:00,4672.9015,4673.394,4666.597,4670.4,6.109209753311006,1468
2022-01-11 05:00:00+00:00,4670.4825,4673.2955,4667.633,4669.603,10.529479575750884,2526
2022-01-11 06:00:00+00:00,4670.4015,4671.403,4662.3715,4668.067,10.424279579514405,2495
2022-01-11 07:00:00+00:00,4667.897,4675.1075,4664.8745,4674.403,17.268299303017557,4162
2022-01-11 08:00:00+00:00,4674.6285,4681.1,4665.0985,4675.8955,35.336128573922906,8503
2022-01-11 09:00:00+00:00,4675.9905,4695.8955,4675.5775,4692.1,18.52039925250574,4474
2022-01-11 10:00:00+00:00,4692.248,4696.8745,4689.373,4690.5955,17.21960530454612,4158
2022-01-11 11:00:00+00:00,4690.754,4690.9045,4684.4105,4684.6015,12.357373501434722,2976
2022-01-11 12:00:00+00:00,4684.403,4688.4285,4678.394,4679.3985,11.183839549135882,2691
2022-01-11 13:00:00+00:00,4679.57,4683.63,4670.303,4670.5895,11.02901955510606,2662
2022-01-11 14:00:00+00:00,4670.7955,4671.127,4636.567,4644.406,42.07681830783258,10247
2022-01-11 15:00:00+00:00,4644.501,4665.5955,4640.573,4651.4075,60.41743856973301,14805
2022-01-11 16:00:00+00:00,4651.1255,4697.4,4650.367,4691.8285,44.01738822666812,10733
2022-01-11 17:00:00+00:00,4691.8015,4695.63,4683.07,4693.8105,24.17976902591181,5855
2022-01-11 18:00:00+00:00,4693.981,4701.8075,4686.2775,4700.8015,18.399459258216666,4461
2022-01-11 19:00:00+00:00,4700.8,4709.9495,4693.524,4705.324,15.471228376002614,3769
2022-01-11 20:00:00+00:00,4705.4465,4715.6015,4702.1,4714.7775,22.019100113379068,5356
2022-01-11 21:00:00+00:00,4714.3015,4716.5985,4713.0715,4713.8045,2.333899905643193,559
2022-01-11 23:00:00+00:00,4714.0985,4716.5985,4712.2015,4713.1,5.3680657841132415,1335
2022-01-12 00:00:00+00:00,4712.8045,4718.7715,4712.3005,4715.5955,7.39121570194925,1785
2022-01-12 01:00:00+00:00,4715.3045,4716.1,4708.597,4712.2075,8.127068672983228,2028
2022-01-12 02:00:00+00:00,4712.306,4716.994,4712.0685,4715.7895,7.687839689664543,1848
2022-01-12 03:00:00+00:00,4715.895,4718.291,4715.4775,4717.794,4.374589823273709,1059
2022-01-12 04:00:00+00:00,4717.91,4718.624,4716.5925,4717.6015,2.473709900252288,587
2022-01-12 05:00:00+00:00,4717.794,4725.1015,4717.497,4724.8,4.454125819751425,1084
2022-01-12 06:00:00+00:00,4724.904,4727.8,4720.7955,4721.0,5.645549772423692,1354
2022-01-12 07:00:00+00:00,4721.1075,4724.5955,4718.4775,4720.5985,9.219219628022984,2218
2022-01-12 08:00:00+00:00,4720.1,4721.794,4704.0925,4706.13,28.280328858847497,6804
2022-01-12 09:00:00+00:00,4705.8,4720.1225,4705.267,4719.624,16.517019334743964,4012
2022-01-12 10:00:00+00:00,4719.8525,4721.8225,4715.0985,4721.091,12.792549483856419,3074
2022-01-12 11:00:00+00:00,4721.375,4723.606,4717.5685,4717.594,9.29552962508751,2236
2022-01-12 12:00:00+00:00,4717.5925,4722.103,4714.7775,4718.5925,11.872379520937102,2859
2022-01-12 13:00:00+00:00,4718.7055,4739.6075,4717.7955,4737.7955,22.47598909266526,5427
2022-01-12 14:00:00+00:00,4737.6995,4743.306,4725.6015,4742.7985,33.94208562756978,8178
2022-01-12 15:00:00+00:00,4742.954,4748.6315,4718.0895,4724.1,37.27792849240359,8976
2022-01-12 16:00:00+00:00,4723.945,4731.777,4706.0925,4726.6,37.38108248670915,8981
2022-01-12 17:00:00+00:00,4726.8015,4735.3225,4719.2715,4733.824,22.550184090849825,5449
2022-01-12 18:00:00+00:00,4733.945,4734.303,4718.2955,4720.1015,23.160169068170944,5609
2022-01-12 19:00:00+00:00,4719.591,4728.3,4714.2685,4725.8,23.36263905913802,5663
2022-01-12 20:00:00+00:00,4725.954,4733.2985,4717.77,4728.2775,31.333913737960756,7655
2022-01-12 21:00:00+00:00,4727.803,4732.1285,4727.8,4730.606,2.711259890347719,658
2022-01-12 23:00:00+00:00,4727.8255,4729.1985,4724.397,4726.4015,6.576909734605579,1583
2022-01-13 00:00:00+00:00,4726.5255,4726.6985,4721.87,4723.6955,8.49596965717501,2032
2022-01-13 01:00:00+00:00,4723.8115,4727.4225,4711.367,4712.8895,10.941449559060857,2618
2022-01-13 02:00:00+00:00,4712.9725,4720.2015,4712.9725,4717.7105,7.39659970116918,1785
2022-01-13 03:00:00+00:00,4717.3955,4717.7075,4712.167,4716.2015,5.942799759970512,1429
2022-01-13 04:00:00+00:00,4716.278,4718.93,4716.1955,4718.0985,2.94063988130074,709
2022-01-13 05:00:00+00:00,4718.1195,4719.424,4712.903,4714.203,6.988139717694139,1678
2022-01-13 06:00:00+00:00,4714.304,4721.403,4713.1955,4716.9,7.609889692888828,1827
2022-01-13 07:00:00+00:00,4716.694,4717.4285,4712.6955,4716.603,10.235369587142486,2451
2022-01-13 08:00:00+00:00,4716.7,4730.2,4714.8745,4723.667,20.27542618147902,4895
2022-01-13 09:00:00+00:00,4723.801,4725.8315,4719.7,4725.8315,12.619419490743894,3031
2022-01-13 10:00:00+00:00,4725.6985,4731.227,4725.1685,4728.7105,9.33895962263341,2235
2022-01-13 11:00:00+00:00,4728.748,4731.903,4723.8775,4723.924,9.589979612996103,2298
2022-01-13 12:00:00+00:00,4723.6925,4730.403,4723.6925,4728.8985,7.85985968253226,1894
2022-01-13 13:00:00+00:00,4728.7,4737.7755,4726.1775,4736.3715,10.936205558542724,2645
2022-01-13 14:00:00+00:00,4736.554,4744.8255,4733.673,4739.7,25.98681395164624,6310
2022-01-13 15:00:00+00:00,4739.703,4741.4105,4707.997,4715.5,38.39431845312356,9300
2022-01-13 16:00:00+00:00,4715.197,4729.5225,4710.47,4725.024,31.97397871076828,7746
2022-01-13 17:00:00+00:00,4724.6895,4724.7015,4685.167,4692.191,39.78117439757966,9624
2022-01-13 18:00:00+00:00,4691.9465,4704.527,4685.751,4702.5,34.243958620209014,8293
2022-01-13 19:00:00+00:00,4702.607,4708.0315,4683.967,4689.4985,29.433808813540963,7107
2022-01-13 20:00:00+00:00,4689.494,4689.5,4651.1685,4661.757,39.261108417849755,9527
2022-01-13 21:00:00+00:00,4661.9985,4666.1925,4656.9985,4660.467,5.658739771170076,1361
2022-01-13 23:00:00+00:00,4663.1985,4666.006,4661.694,4664.409,10.138739590154728,2435
2022-01-14 00:00:00+00:00,4664.194,4665.697,4652.994,4663.23,22.553899088758044,5423
2022-01-14 01:00:00+00:00,4663.403,4666.73,4653.1955,4656.006,21.517159131530207,5164
2022-01-14 02:00:00+00:00,4656.11,4658.497,4646.694,4657.97,13.758119443897158,3312
2022-01-14 03:00:00+00:00,4658.0965,4661.006,4652.1715,4655.0015,10.633439570578048,2551
2022-01-14 04:00:00+00:00,4655.077,4665.7045,4655.077,4662.506,9.501519616314908,2282
2022-01-14 05:00:00+00:00,4662.5795,4666.2045,4660.17,4666.0015,9.754199605056783,2353
2022-01-14 06:00:00+00:00,4665.9015,4672.2015,4663.1925,4670.067,10.316369582724292,2485
2022-01-14 07:00:00+00:00,4670.497,4675.0,4661.6925,4663.227,12.234629505721387,2933
2022-01-14 08:00:00+00:00,4663.321,4674.509,4659.206,4663.53,35.45290856846259,8518
2022-01-14 09:00:00+00:00,4663.5225,4675.5045,4662.994,4670.5045,24.76817899895832,5965
2022-01-14 10:00:00+00:00,4670.2315,4671.0045,4661.2105,4667.3525,19.976499192562187,4798
2022-01-14 11:00:00+00:00,4667.5285,4670.703,4658.694,4660.5075,13.516349454643205,3240
2022-01-14 12:00:00+00:00,4659.9715,4661.006,4626.6745,4627.2015,25.757298959913896,6184
2022-01-14 13:00:00+00:00,4627.451,4634.0045,4615.476,4622.2,29.72274879802717,7157
2022-01-14 14:00:00+00:00,4621.7045,4660.706,4618.1,4659.691,45.75898815548862,11221
2022-01-14 15:00:00+00:00,4659.445,4664.4895,4633.976,4641.694,65.39643736704602,15963
2022-01-14 16:00:00+00:00,4641.851,4649.6985,4622.997,4645.2045,50.139517981006065,12201
2022-01-14 17:00:00+00:00,4645.0045,4648.691,4620.9925,4622.206,33.18477866266039,8044
2022-01-14 18:00:00+00:00,4621.994,4637.4715,4614.7,4635.5,33.507858649332775,8126
2022-01-14 19:00:00+00:00,4635.003,4646.9775,4630.0255,4638.197,39.040338425838854,9536
2022-01-14 20:00:00+00:00,4638.4985,4667.009,4638.4985,4663.2045,41.170778340194374,10031
2022-01-14 21:00:00+00:00,4662.67,4669.2225,4662.1685,4668.0225,2.526909897540463,612
2022-01-16 23:00:00+00:00,4674.997,4680.006,4662.101,4664.9955,21.48651913291542,5143
2022-01-17 00:00:00+00:00,4665.071,4667.6015,4656.1775,4659.197,21.889799115539063,5259
2022-01-17 01:00:00+00:00,4658.997,4659.6985,4650.691,4655.3985,18.325469259143574,4408
2022-01-17 02:00:00+00:00,4655.6225,4656.4,4647.503,4651.491,11.711329526850022,2817
2022-01-17 03:00:00+00:00,4651.604,4660.53,4651.1985,4657.7075,7.250099706638139,1752
2022-01-17 04:00:00+00:00,4657.9775,4659.703,4652.197,4652.903,7.995599676825805,1923
2022-01-17 05:00:00+00:00,4652.9495,4655.003,4650.467,4651.4015,7.2883497058355715,1746
2022-01-17 06:00:00+00:00,4651.4465,4660.0,4649.673,4658.003,8.63460965079139,2083
2022-01-17 07:00:00+00:00,4657.476,4664.006,4654.1985,4661.93,11.820809522236232,2842
2022-01-17 08:00:00+00:00,4661.691,4667.0075,4654.9925,4665.5,21.99391911114799,5296
2022-01-17 09:00:00+00:00,4665.206,4673.009,4662.473,4669.7,15.043749391537858,3620
2022-01-17 10:00:00+00:00,4669.6,4674.7045,4668.197,4668.394,10.170897589270453,2468
2022-01-17 11:00:00+00:00,4668.418,4674.0285,4667.6685,4673.2,7.9392896793433465,1916
2022-01-17 12:00:00+00:00,4673.2905,4674.706,4670.6685,4672.2,7.562049693980953,1814
2022-01-17 13:00:00+00:00,4672.0965,4673.03,4665.494,4666.5075,6.789269725675695,1628
2022-01-17 14:00:00+00:00,4666.5285,4669.0315,4659.191,4664.6025,11.9610395169002,2877
2022-01-17 15:00:00+00:00,4664.6985,4668.9925,4662.6895,4666.003,10.418899579293793,2515
2022-01-17 16:00:00+00:00,4666.0495,4668.7045,4664.17,4664.2285,5.583709774917224,1338
2022-01-17 17:00:00+00:00,4664.4985,4664.994,4660.694,4662.009,7.37139970230055,1771
2022-01-17 23:00:00+00:00,4665.954,4667.5,4656.703,4665.4955,8.973989637423074,2151
2022-01-18 00:00:00+00:00,4665.551,4669.703,4662.6955,4669.506,12.897559478646144,3108
2022-01-18 01:00:00+00:00,4669.548,4670.5285,4663.17,4667.6715,12.98468947521178,3121
2022-01-18 02:00:00+00:00,4667.897,4668.23,4662.5,4667.5,9.76445960541605,2340
2022-01-18 03:00:00+00:00,4667.1985,4668.027,4645.173,4647.697,15.217099384986795,3658
2022-01-18 04:00:00+00:00,4647.494,4650.006,4633.7,4642.6,19.46672721298171,4687
2022-01-18 05:00:00+00:00,4642.618,4644.703,4637.5985,4640.0285,14.65032940742094,3526
2022-01-18 06:00:00+00:00,4640.051,4644.7045,4638.976,4642.376,11.00228955532657,2640
2022-01-18 07:00:00+00:00,4642.209,4644.427,4634.994,4640.997,18.41879925513058,4434
2022-01-18 08:00:00+00:00,4640.7075,4640.7255,4613.1955,4620.697,40.552588360675145,9769
2022-01-18 09:00:00+00:00,4620.842,4622.0315,4599.176,4608.494,28.344538855249994,6806
2022-01-18 10:00:00+00:00,4608.3745,4616.7225,4606.8715,4611.9985,25.130994985960115,6073
2022-01-18 11:00:00+00:00,4612.1025,4614.6045,4605.197,4612.206,21.97939911231515,5271
2022-01-18 12:00:00+00:00,4612.354,4623.4955,4612.354,4622.2045,17.555159290524898,4230
2022-01-18 13:00:00+00:00,4622.3985,4623.0045,4611.9775,4619.991,16.99760931241326,4089
2022-01-18 14:00:00+00:00,4620.101,4621.224,4587.1015,4597.0075,42.71005927912813,10456
2022-01-18 15:00:00+00:00,4596.494,4610.7,4588.2715,4591.094,56.622157717200025,13849
2022-01-18 16:00:00+00:00,4591.201,4603.1,4581.5715,4596.597,37.425043492386976,9076
2022-01-18 17:00:00+00:00,4596.3015,4598.603,4572.7985,4573.6255,30.549402768431264,7399
2022-01-18 18:00:00+00:00,4573.797,4588.803,4570.606,4587.1,31.712328721157974,7691
2022-01-18 19:00:00+00:00,4586.806,4604.803,4583.103,4599.397,31.33727873567841,7597
2022-01-18 20:00:00+00:00,4599.501,4601.627,4568.5925,4581.1015,43.20696825807681,10529
2022-01-18 21:00:00+00:00,4580.909,4581.9105,4575.891,4580.6045,5.539239775476744,1334
2022-01-18 23:00:00+00:00,4587.645,4589.097,4576.397,4576.8465,9.135349630989367,2195
2022-01-19 00:00:00+00:00,4576.9315,4581.4255,4570.0985,4573.87,18.12262926774565,4361
2022-01-19 01:00:00+00:00,4574.004,4586.9225,4573.094,4574.909,20.236459182488034,4871
2022-01-19 02:00:00+00:00,4574.9935,4582.8985,4562.5985,4567.8925,18.59855924869771,4480
2022-01-19 03:00:00+00:00,4568.4105,4568.8925,4557.067,4560.097,18.40701025705505,4434
2022-01-19 04:00:00+00:00,4559.9315,4562.6,4549.994,4550.63,10.337729582708562,2476
2022-01-19 05:00:00+00:00,4550.692,4552.603,4547.37,4551.427,15.792919362575049,3784
